"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"62a96e25-9021-4b89-b1f4-da5fe4adb04b","1896-97aCLEAN.txt","Ich meine dabei die Lehre von dem „Fetischismus"" der Waarenproduktion, von der „Ver¬ wie.","char-offset:272426","","","","","","","","","Kapital|Concept Reference","Fetischcharakter der Ware
","",""
"49423793-8451-4372-9d74-4846dc208de3","1896-97aCLEAN.txt","Wem das Kapitel über den Fetischcharakter der Waare — wie Wenck¬ „geheimnißvoll“ (a. a. O. S. 124) erscheint, dem fehlt leider die stern.","char-offset:272910","","","","","","","","","Kapital|Concept Reference","Fetischcharakter ","",""
"82fd0fff-f563-4360-ba70-5a11e9a4fbc0","1896-97aCLEAN.txt","Dieses „Wesen des Menschen“ war — wie Marx 1847 Grün gegenüber treffend bemerkte Westphälisches Dampfboot“ 1847, S. 506—507) - eine gänzlich „unhistorische Abstraktion“ und ein der subjektiven Willkür preisgegebener Begriff, die ihn ent¬ weder mit sozialistischem (kleinbürgerlichen oder proletarischen) oder bürgerlichem Inhalt ausfüllen konnte","char-offset:273809","","","","","","","","","Manifest der Kommunistischen Partei|Concept Reference","Kleinbürgerlicherliche sozialismus","",""
"e624991f-92b3-4d71-9423-07c8cb139cd0","1896-97aCLEAN.txt","Marx so genial aufdeckte und analysirte — in der „Judenfrage“, also schon zur Zeit, wo er selbst noch seinen Sozialismus auf die „menschliche Natur“ gründete.","char-offset:274292","","","","","","","","","Non_Kapital|Title Reference","","",""
"0e4e44de-c15a-4e67-8384-9a24e57edf7f","1896-97aCLEAN.txt","heißt es in der harten Kritik des „Deutschen oder des wahren Sozia¬ lismus“ im „Kommunistischen Manifest“. — „bemächtigten sich gierig dieser Literatur (der fozialistischen und kommunistischen Literatur Frankreichs) und ver¬ gaßen nur, daß bei der Einwanderung jener Schriften aus Frankreich die fran¬ zösischen Lebensverhältnisse nicht gleichzeitig nach Deutschland eingewandert waren. Den deutschen Verhältnissen gegenüber verlor die französische Literatur alle nu¬ mittelbar praktische Bedeutung und nahm ein rein Iiterarisches Aussehen an. Als müssige Spekulation über die wahre Gesellschaft, über die Ver¬ wirklichung des menschlichen Wesens mußte sie erscheinen“ (gesperrt, von mir. P. Str.).","char-offset:275895","","","","","","","","","Manifest der Kommunistischen Partei","","",""
"ca777f8a-c7c8-4fda-a05e-98c884710eae","1896-97aCLEAN.txt","Man vergleiche z. B. mit der oben zitirten Stelle aus¬ den „Deutsch-französischen Jahrbüchern“ über das Geld folgende Auslassung im „Manifest"": „Sie schrieben ihren philosophischen Unstun hinter das französische Original. Zum Beispiel hinter die französische Kritik der Geldverhältnisse schrieben, sie Entäußerung des menschlichen Wesens....“","char-offset:276996","","","","","","","","","Manifest der Kommunistischen Partei","","",""
"a39b9ed5-02d2-4e2b-a9d3-924d9bee03bd","1896-97aCLEAN.txt","nicht die radikale Revolution ein utopischer Traum für Deutsch¬ land, nicht die allgemeine menschliche Emanzipation, sondern vielmehr die theil¬ weise, die nur politische Revolution, die Revolution, welche die Pfeiler des Hauses, stehen. läßt","char-offset:277954","","","","","","","","","Non_Kapital","","",""
"3b8fb8a9-d887-47fa-9ee9-6f6b8b961ae0","1896-97aCLEAN.txt","Die einzig praktisch mögliche Befreiung Deutschlands ist die Befreiung auf¬ m Standpunkte der Theorie, welche den Menschen für das höchste Wesen des¬ Menschen erklärt. In Deutschland ist die Emanzipation von dem Mittelalter nur möglich als die Emanzipation zugleich von den theilweiset Ueberwindungen, des Mittelalters. In Deutschland kann keine Art der Knechtschaft gebrochen werden, ohne jede Art der Knechtschaft zu brechen. Das gründliche Deutsch¬ land kann nicht revolutioniren, ohne von Grund aus zu revolutioniren. Die Emanzipation des Deutschen ist die Emanzipation des Menschen. Der Kopf¬ bieser Emanzipation ist die Philosophie, ihr Herz das Proletariat. Die Philo¬ sophie kann sich nicht verwirklichen ohne die Aufhebung des Proletariats, das Proletariat kann sich nicht aufheben ohne die Verwirklichung der Philssophie","char-offset:278242","","","","","","","","","Non_Kapital","","",""
"ab0aaca0-0343-46e8-9d85-82a38eba7099","1896-97aCLEAN.txt","Marx selbst, der von seinem ersten Auftreten als Sozialist an — im Gegensatze zu anderen deutschen Sozialisten — den historischen Beruf des Proletariats würdigte, faßte dasselbe anfangs doch als das „passive“ letdende Element der bevorstehenden Revo¬ lution auf (vergl. „Zur Kritik der Hegelschen Rechtsphilosophie"", „Deutsch¬ französische Jahrbücher"" S. 80).","char-offset:279985","","","","","","","","","Non_Kapital|Title Reference","","",""
"2fa70be1-abb3-4a11-a314-0643fb2eba20","1896-97aCLEAN.txt","Diese Auffassung spielt noch in das „Kommu¬ nistische Mantfest“ hinein, wo sie — meines Erachtets — als Ueberschätzung der revolutionären Bedeutung der das Proletariat herabdrückenden Tendenzen der kapitalistischen Entwicklung erscheint.","char-offset:280345","","","","","","","","","Manifest der Kommunistischen Partei|Title Reference","","",""
"704d5e41-d118-497d-815c-9fb453c7424e","1896-97aCLEAN.txt","Auch die von Engels als Anhang zu seiner Schrift: „Ludwig Feuerbach¬ und der Ausgang der klassischen deutschen Philosophie"" veröffentlichten Thesen obschon sie in der That, von Marx über Feuerbach aus dem Jahre 1845 i wie Engels in der Vorrede hervorhebt","char-offset:282286","","","","","","","","","Non_Kapital|Title Reference","","",""
"038f5608-4246-4e39-a90d-88ab33201023","1896-97aCLEAN.txt","Diese meisterhafte Kritik des „philosophischen“ Sozialismus, die zum guten Theil in dem betreffenden Abschnitte des „Kommunistischen Manifestes“ wiederholt, wurde, tritt bei Engels eingestandenermaßen als Selbstkritik auf","char-offset:292798","","","","","","","","","Manifest der Kommunistischen Partei|Title Reference","","",""
"d7da6044-c228-4585-a71c-6fd1d81447bc","1896-97aCLEAN.txt","noch in der „Heiligen Familie“ sprach er allen Ernstes davon, daß Prondhon das Unglück habe, nicht als Deutscher, sondern als Franzose geboret zu sein.","char-offset:293361","","","","","","","","","Non_Kapital|Title Reference","","",""
"87678e85-9303-44cd-aabf-7d2b9348da09","1896-97aCLEAN.txt","Aber zweierlei, wodurch¬ sich der „wahre Sozialismus"" verging, blieb Marx und Engels immer fern.","char-offset:293969","","","","","","","","","Manifest der Kommunistischen Partei|Concept Reference","Wahre Socialismus","",""
"ec08fa55-81fb-4560-bf49-5dae1a508312","1896-97aCLEAN.txt","Die wissenschaftlichste Theorie kann zum Utopismus führen, wenn ihre Resultate dogmatisch aufgefaßt werden. Nehmen wir z. B. das vielzitirte Kapitel: „Die geschichtliche Tendenz der kapt¬ talistischen Akkumulation“ im ersten Bande des „Kapital“.","char-offset:611259","","","","","","","","","Kapital|Concept Reference","","",""
"00bc00ce-993f-4361-9ba3-37a9894712d2","1896-97aCLEAN.txt","Daneben, wächst der Einfluß der Arbeiterklasse und der sie vertretenden politischen Organt¬ sationen, ohne daß man schon von einer Diktatur des Proletariats sprechen","char-offset:612550","","","","","","","","","Manifest der Kommunistischen Partei|Concept Reference","Diktatur des Proletariats","",""
"bc4ce861-5d56-42a1-9e78-23c309e61de5","1896-97aCLEAN.txt","Vor allem, was die geschichtliche Perspektive anbetrifft. Fällt es im Allgemeinen mit dem im „Kapital"" gegebenen Kriterium der Be¬ triebsarten zusammen, die im konkreten Falle denn auch von ihm unberührt","char-offset:788124","","","","","","","","","Kapital|Title Reference","","",""
"a1bce036-6d47-4fbe-b171-1b12fd456689","1896-97aCLEAN.txt","Als ein anderes Beispiel kann ich meine Abhandlungen über das „Kapital""","char-offset:848936","","","","","","","","","Kapital|Title Reference","","",""
"64902fdb-cf88-4e05-9ba8-006f8f2956f5","1896-97aCLEAN.txt","und das „Elend der Philosophie"" von Marx und über Friedrich Engels bezeichnen.","char-offset:849008","","","","","","","","","Non_Kapital|Title Reference","","",""
"7edb6059-6bf2-43d0-b6fa-8488dc41924a","1896-97aCLEAN.txt","Eine gewisse Summe technischer Fortschritte wird stets neue Arbeits- und Lebensbedingungen erheischen, die un¬ Marx weist darauf hin, daß eine kritische Geschichte der Technologie noch nicht existirt, und bemerkt weiter: „Darwin hat das Interesse auf die Geschichte der natürlichen Technologie gelenkt, d. h. auf die Bildung der Pflanzen und Thierorgane als Produktions¬ instrumente für das Leben der Pflanzen und Thiere. Verdient die Bildungsgeschichte der produktiven Organe des Gesellschaftsmenschen, der materiellen Basis jeder besonderen Gesell¬ schaftsorganisation, nicht die gleiche Aufmerksamkeit? Und wäre sie nicht leichter zu liefern, da, wie Vico sagt, die Menschengeschichte sich dadurch von der Naturgeschichte unterscheidet, daß wir die eine gemacht und die andere nicht gemacht haben: Die Technologie enthüllt das aktive Verhalten des Menschen zur Natur, den unmittelbaren Produktionsprozeß seines Lebens, damit auch seiner gesellschaftlichen Lebensverhältnisse und der ihnen entquellenden geistigen Vorstellungen. Selbst alle Religionsgeschichte, die von dieser materiellen Basis ab¬ strahirt, ist — unkrilisch. Es ist in der That viel leichter, durch Analyse den irdischen Kern¬ der religlösen Nebelbildungen zu finden, als umgekehrt aus den jedesmaligen wirklichen Lebens¬ verhältnissen ihre verhimmelten Formen zu etwickeln. Die letztere ist die einzig¬ materialistische und daher wissenschaftliche Methode.“ Marx, Kapital, I, 4. Aufl. S. 335, Note 89.","char-offset:855908","","","","","","","","","Kapital","","",""
"1fd8154f-f49c-4236-8864-db7416599125","1896-97aCLEAN.txt","Im „Kommunistischen Manifest"" untersuchten Marx und Engels die Frage; „In welchem Verhältniß stehen die Kommunisten zu den Proletariern überhaupt?"" und sie erklärten: „Die Kommunisten sind keine besondere Partei gegenüber den anderen terparteien.","char-offset:990828","","","","","","","","","Manifest der Kommunistischen Partei","","",""
"db871d6e-0cb6-4b84-ad87-4768d0e4e9bc","1896-97aCLEAN.txt","Sie haben keine von den Interessen des ganzen Proletariats getrennten Interessen. „Sie stellen keine besonderen Prinzipien auf, wonach sie die proletarische Bewegung modeln wollen. „Die Kommunisten unterscheiden sich von den übrigen proletarischen Par¬ teien nur dadurch, daß sie einerseits in den verschiedenen nationalen Kämpfen der Proletarier die gemeinsamen, von der Nattonalität unabhängigen Interessen des gesammten Proletariats hervorheben und zur Geltung bringen, andererseits dadurch, daß sie in den verschiedenen Entwicklungsstufen, welche der Kampf¬ zwischen Proletariat und Bourgeoisie durchläuft, stets das Interesse der Gesammt¬ bewegung vertreten. „Die Kommunisten sind also praktisch der entschiedenste, immer weiter treibende Theil der Arbeiterparteien aller Länder; sie haben thevretisch vor der Kautsky: Was will und kann die materialistische Geschichtsauffassung leisten? 269. übrigen Masse des Proletariats die Einsicht in die Bedingungen, den Gang und die allgemeinen Resultate der proletarischen Bewegung voraus. „Der nächste Zweck der Kommunisten ist derselbe wie der aller übrigen, proletarischen Parteien: Bildung des Proletariats zur Klasse, Sturz der Bourgeoisie¬ herrschaft, Eroberung der politischen Macht durch das Proletariat. „Die theoretischen Sätze der Kommunisten beruhen keineswegs auf Ideen, auf Prinzipien, die von diesem oder jenem Weltverbesserer erfunden oder ent¬ deckt sind. „Sie sind nur allgemeine Ausdrücke thatsächlicher Verhältnisse eines orist renden Klassenkampfes, einer unter unseren Augen vor sich gehenden geschicht¬ (Tist lichen Bewegung.","char-offset:991080","","","","","","","","","Manifest der Kommunistischen Partei","","",""
"18884ce6-885a-45d3-a5e8-d9f423e243e9","1896-97aCLEAN.txt","Ein jeder Schritt wirklicher Bewegung“ schrieb Marx 1875 an Bracke, „ist wichtiger als ein Dutzend Programme.","char-offset:995164","","","","","","","","","Non_Kapital","","",""
"18e25ae8-07e5-4d9e-94bd-e6e159edb2d5","1896-97aCLEAN.txt","Freilich haben wir Marxisten diese Auffassung stets zurückgewiesen, freilich enthält¬ unsere „Bibel"", das „Kapital"" von Marx, das hohe Lied des Arbeiterschutzes, aber was thut das?","char-offset:1021157","","","","","","","","","Kapital|Title Reference","","",""
"9dbb03e5-e434-47bb-b388-9297ab68b3ca","1896-97aCLEAN.txt","Man denke sich das „Kommunistische Manifest"" oder auch Bebels „Fran"" zur Zeit ihres Entstehens einem Rathe „unparteiischer Sachverständiger“ oder eventuell¬ der „Gesammtheit“ zur Entscheidung vorgelegt — wie sollte übrigens letzteres ohne vorherige Drucklegung möglich sein? — und man wird sich ein Bild von der Geistesfreiheit machen können, die bei diesem System übrig bleibt.","char-offset:1110270","","","","","","","","","Manifest der Kommunistischen Partei|Title Reference","","",""
"fe99d2d9-b134-407d-920c-2d8d366a6fec","1896-97aCLEAN.txt","Statt dessen kommt er mit vollkommen deplazirten Behauptungen wie die, daß bei der Giltigkeit von Maximen, wie ich ste predigte, in der heutigen Gesell¬ schaft weder der Druck des „Kommunistischen Manifests"" noch der „Frau“ möglich","char-offset:1238846","","","","","","","","","Manifest der Kommunistischen Partei|Title Reference","","",""
"f09565b2-e7dd-4ccd-8c5c-69a8c2dc6ec7","1896-97aCLEAN.txt","So könnte man z. B. aus der Darstellung Liebknechts (S. V und S. 18) an¬ nehmen, das Bedürfniß von Marx, mehr Zeit zur Fertigstellung des „Kapital"" zu gewinnen, habe diesen veranlaßt, den Sitz des Generalraths der Internationale auf dem Haager Kongreß von London nach New York verlegen zu lassen, das heißt, die „Internationale“ thatsächlich zu suspendiren.","char-offset:1367904","","","","","","","","","Kapital|Title Reference","","",""
"6aa97c22-25a5-484f-8817-57ee3074ad2b","1896-97aCLEAN.txt","Wir können sie nur dahin auffassen, daß der Gedanke an das „Kapital"", dessen Fertigstellung unter der Thätigkeit für die „Internationale"" litt, Marx mit dem Gedanken der Suspendirung dieser groß¬ artigen Organisation etwas versöhnte, nicht aber, daß jener Gedanke das ent¬ cheidende Motiv dafür war.","char-offset:1368342","","","","","","","","","Kapital|Title Reference","","",""
"179c21fe-2ea5-44d4-b164-1ea6a8693797","1896-97aCLEAN.txt","Die damalige in Deutschland kurstrende marxistische Literatur beschränkte sich aber auf das erst 1872 nach dem Leipziger Hochverrathsprozeß neut auf¬ gelegte „Kommunistische Manifest"" und das „Kapital"".","char-offset:1380492","","","","","","","","","Kapital|Manifest der Kommunistischen Partei|Title Reference","","",""
"6745a2e5-2296-43f0-8d7c-50514a9cbadb","1896-97aCLEAN.txt","Ersteres enthielt die neuen¬ Wahrheiten in zu gedrängter Form, um für sich allein einen so tiefgehenden geistigen Umschwung anbahnen zu können; das „Kapital"" war zu schwer verständlich","char-offset:1380695","","","","","","","","","Kapital|Title Reference","","",""
"0044bc00-f530-4eb8-8ec3-2d2ce1626efc","1896-97aCLEAN.txt","Dieses wurde erst durch Engels' „Anti=Dühring“ an¬ gebahnt, dem dann die deutsche Ueberfetzung des „Elends der Philosophie“ folgte. Von da an ging die Prinzipienklärung rascher vor sich, bis es möglich wurde, das Gothaer Programm zu überwinden.","char-offset:1380998","","","","","","","","","Non_Kapital|Title Reference","","",""
"69b73082-31cd-422f-8758-e0a58629ba04","1896-97aCLEAN.txt","„Kein Industriezweig"", sagt schon Marx,' „hat eine so alterthümliche, ja, wie man aus den Dichtern der römischen Katferzeit ersehen kann, vorchristliche Produktionsweise bis heute beibehalten als die Bäckerei.""","char-offset:1513977","","","","","","","","","Non_Kapital","Hygiene der Bäcker und Konditoren","",""
"a5098bbf-3c42-4f45-9d86-e7a6c9c16382","1896-97aCLEAN.txt","Es war kein Geringerer als Friedrich Engels, der vor einigen Jahren erklärte: wir nehmen auch Abschlagszahlungen.","char-offset:1615233","","","","","","","","","Allusion","Engels Quote - unidentified","",""
"4eeb8fa7-62a8-4805-a5e6-0f782a830dfc","1896-97aCLEAN.txt","Marx seinerseits beginnt den Abschnitt von der Grundrente, im dritten Band des „Kapital"" damit, daß er eingehend auseinandersetzt, die Unterscheidung zwischen Pächter und Grundeigenthümer, die begriffliche Loslösung, des Grundeigenthunis vom Boden als Arbeitsinstrument für den kapitalistischen Pächter sei für die Analyse der Grundrente unerläßlich. „Wir unterstellen, also, daß die Agrikultur ... von Kapitalisten betrieben wird.“ „Für uns produzirt der Pächter Weizen u. s. w., wie der Fabrikant Garn oder Maschinen.“ „Es ist eines der großen Resultate der kapitalistischen Produktionsweise, daß sie ... den Grund und Boden als Arbeitsbedingung gänzlich vom Grund¬ eigenthum und Grundeigenthümer trennt!“ („Kapital“ III, 2. Theil, S. 155/157.)","char-offset:1616808","","","","","","","","","Kapital Bd. III","Kapital, Volume 3","",""
"a1072f74-f57a-4b93-8836-8caa5cc0a7f1","1896-97aCLEAN.txt","Uebrigens hebt Marx schon im „Elend der Philosophie“ das Herr Russell eben¬ falls zitirt und als Quellenschrift anführt, Prondhons Rententheorie gegenüber sehr energisch, den Unterschied von Grundeigenthünier und Landwirth hervor (vergl. „Elend“ Kap. 2. § 4)","char-offset:1619162","","","","","","","","","Non_Kapital|Title Reference","Marx, ""Elend der Philosophie""","",""
"f1d6402f-dd63-4f37-821a-605a478e954f","1896-97aCLEAN.txt","Gegen ihn führen Marcel=Theophil, Frau Emma Herwegh ins Feld, die Engels der „Unwahrheit"" zeiht, weil er gesagt hat, er und Marx hätten sich im Frühjahr 1848 der Revolutionsspielerei widersetzt.) Es handelt sich um jene Pariser Deutschenversammlung, wo Herwegh zum Präsi¬ denten und politischen Führer der Demokratischen Legion erwählt wurde. Marz¬ selbst schreibt darüber in der „Neuen Rheinischen Zeitung“ vom 29. Oktober 1848: „Die Redakteure der N. Rh. Ztg., namentlich Karl Marx, sind dem Herweghschen Unternehmen zu Paris in öffentlichen Volksversammlungen entschieden gegenüber¬ getreten, ohne die Ungunst der aufgeregten Massen zu scheuen. Sie sind dafür ihrer Zeit gebührender Maßen von Utoptsten, die sich für Revolutionäre versahen, verdächtigt worden.“ Und es ist nicht übertrieben zu sagen, daß sich so ziemlich in jeder der 300 Nummern der „Neuen Rheinischen Zeitung"" die stärksten Proteste gegen die Revolutionsspielerei finden.","char-offset:1637356","","","","","","","","","Non_Kapital","Marx and Engels, Rheinische Zeitung, 1848","",""
"3c777d36-d148-4391-b708-4f283ea0e23a","1896-97aCLEAN.txt","Die jüngst als Buch erschienenen, von Karl Marx schon anfangs der fünf¬ ziger Jahre für die „New York Tribune"" geschriebenen Artikel über die deutsche Revolution von 1848 und 1849 müssen Jedem, der sich zur materialistischen Ge¬ schichtsauffassung erhoben hat, einen seltenen Genuß bereitet haben. Marx hat die¬ materialistische Auffassung auf eine Episode angewendet, die søeben abgeschlossen war und in der er selbst eine Rolle gespielt hatte, was feiner Darstellung noch den Die Neue Zeit. 440 Reiz einer besonderen Frische verleiht.","char-offset:1639496","","","","","","","","","Allusion","","",""
"ca3fe61a-f2c9-4a7e-ad51-a773c772b201","1896-97aCLEAN.txt","Im Briefe Nr. 18, der die Reichsverfassungskampagne von 1849 in Baden und in der Pfalz behandelt, heißt es: „Was die militärischen Maßnahmen anbelangt, so sind noch niemals kriege¬ rische Operationen nachlässiger und dümmer ausgeführt worden, als unter dem Kommando des badischen Oberbefehlshabers Sigel, eines Exlieutenants der regu¬ lären Armee. Alles wurde in Unordnung gebracht, jede gute Gelegenheit ver¬ säumt, jeder kostbare Moment mit dem Ausspinnen riesenhafter, aber unausführ¬ barer Projekte vertrödelt, bis, als schließlich der begabte Pole Mieroslawski, den Befehl übernahm, die Armee desorganisirt, geschlagen, entmuthigt, mangelhafte ausgerüstet, einem viermal stärkeren Feinde gegenüberstand, so daß ihm nichts übrig blieb, als zu Waghäusel eine ruhmvolle, aber erfolglose Schlacht zu schlagen, ein letztes hoffnungsloses Gefecht unter den Mauern von Rastatt anzubieten und abzudanken.","char-offset:1640544","","","","","","","","","Non_Kapital","Marx, Briefe Nr. 18 1849","",""
"c84083f6-d866-410f-a066-11bdd57a1504","1896-97aCLEAN.txt","Er war selbst in Baden gewefen — er gelangte am 21. Mai 1849 mit Engels hin, nachdem die „Neue Rheinische Zeitung“ unter¬ drückt und er selbst ausgewiesen worden — und hatte das badische Militärwesen aus eigener, Anschauung kennen gelernt. Er verließ dann Baden, um nach Paris zu gehen, aber Engels¬ blieb und kämpfte unter dem Oberbefehl von Sigel. Während des Feldzugs entwickelte sich ein schroffer Gegensatz zwischen Willich, dessen Adjutant Engels war, und Sigel, und Engels¬ kritisirte des Letzteren Kriegführung sehr scharf (vergl. seine Artikelserie über die „Reichs¬ verfassungskampagne“ in der Revue der „Neuen Rheinischen Zeitung“, I, S. 64, III S. 70. und sonst noch an verschiedenen Stellen).","char-offset:1642763","","","","","","","","","Non_Kapital","Engels, Rheinische Zeitung 1849","",""
"f9468f5e-a818-4422-bc27-b3088f9eda58","1896-97aCLEAN.txt","Seine Schrift ist in letzter Instanz eben doch auch nur eine jener „Anweisungen zur Beruhigung des bürgerlichen Bewußtseins“ deren Marx schon vor dreißig Jahren so viele in der bürgerlichen Oekonomie entdeckte.","char-offset:1675081","","","","","","","","","Kapital","Reference to 1873 foreword of 1890 edition of Kapital, Vol.1, p.14","",""
"c1c658f4-5d43-4053-85a9-64341bb4138f","1896-97aCLEAN.txt","Der direkte Beweis besteht darin, daß Marx in einer Kritik Grüns gesagt hat, Grüin stehe noch unter Stein, der, „selbst im höchsten Grade konfus"" doch wenigstens versucht habe, den Zusammenhang der sozialistischen Literatur mit der wirklichen Entwicklung der französischen Gesellschaft darzustellen und der eine richtige Ahnung verrathe, wenn er sage, daß die Geschichte des Staates aufs Genaueste zusammenhänge mit der Geschichte der Volkswirthschaft. Es ist nicht abzusehen, wie aus dieser wegwerfenden Aeußerung über Stein — und anders als wegwerfend haben sich Marx wie Engels nie über Stein aus¬ gesprochen — ein Beweis für die Behauptung Struves geliefert sein soll. Etwas besser steht es mit dem indirekten Beweise, mit der Thatsache nämlich, daß Steins¬ Buch 1842, also zu einer Zeit erschienen ist, wo Marx eingestandenermaßen sehr wenig von Nationalskonomie und Sozialismus verstanden habe. Damit ist wenigstens die Möglichkeit gegeben, daß Marx von Stein angeregt worden sein, könne; es fragt sich aber immer noch, ob diese Möglichkeit eine Wirklichkeit, gewesen ist","char-offset:1681959","","","","","","","","","Allusion","Marx's critique of Grüns","",""
"5c47920d-6c41-4964-b3df-aaf8264b61a6","1896-97aCLEAN.txt","Es findet sich in der „Rheinischen Zeitung“ vom 16. Oktober 1842. Marx erklärt sich hier gegen die Stümpereien, welche den Inhalt des englisch¬ französischen Sozialismus und Kommunismus dem deutschen Publikum vermitteln. wollten. Er verzichtet darauf, mit einer Phrase Probleme lösen zu wollen, an Die Neue Zeit. 452 deren Bezwingung zwei Völker arbeiteten. Er bekennt, noch kein selbständiges Urtheil über diese Probleme gewonnen zu haben, aber er verspricht, sie gründlich studiren und kritisiren zu wollen, wobei er sagt, daß Schriften, wie die vom Leroux, Considerant und vor allem das scharfsinnige Werk Proudhons „nur nach lang anhaltenden und tief eindringenden Studien kritisirt“ werden könnten.","char-offset:1683117","","","","","","","","","Non_Kapital","Marx, Rheinische Zeitung 16 Oktober 1842","",""
"9fa609ee-ff68-4343-b41b-718b9338f3be","1896-97aCLEAN.txt","Mary polemistrt in diesem Artikel gegen die „Allgemeine Zeitung"" in Augsburg, welche die „Rheinische Zeitung"" kommunistischer Tendenzen geziehen hatte, daneben aber auch gegen junghegelianische Mitarbeiter seines eigenen Blattes, wie Moses Heß, die allzu schnell bet der Hand gewesen waren, die englisch-französischen Sozialisten. in ihr geliebtes Hegeldeutsch zu übersetzen. Marx hält diese Methode für ganz ungenügend, und daraus ergiebt sich zur Genüge, wie er über Steins Buch bei¬ dessen Erscheinen gedacht haben muß. Denn der Standpunkt von Heß war schøn weit über den Standpunkt Steins hinaus","char-offset:1683823","","","","","","","","","Non_Kapital","Marx, Allegemeine Zeitung Augsburg","",""
"9867998e-c605-4ef7-8903-f8e38436e7eb","1896-97aCLEAN.txt","Diese heute noch sehr lesenswerthe Kritik deckt die Unzulänglichkeit von Steins Buch in schlagender Weise auf, und wie wunderbar, daß Marx von diesem Buche, „angeregt und beeinflußt"" worden sein soll zur Zeit, wo er sich schon gegen die „Stümperei“ von Heß wandte, der sich der Auffassung Steins so überlegen erwies. Worin aber war Marx über Heß hinaus? Einfach darin, daß er nicht blos die „armseligen“, sondern überhaupt alle philosophischen Kategorien über¬ wunden und die Bedeutung des praktischen politischen Kampfes für die theoretische Gedankenwelt des Soztalismus begriffen hatte. Der Krieg, den Marx in der führte, zerriß alle „Rheinischen Zeitung"" mit dem vormärzlichen Despotismus. den beiden großen.","char-offset:1686450","","","","","","","","","Non_Kapital","Passing reference to Marx on Stein","",""
"9eb42354-9926-4fdf-94f2-b58f698d5a12","1896-97aCLEAN.txt","Ein Jahr später verwirft Marx in den „Deutsch-französischen Jahr¬ büchern"" schon allen dogmatischen Kommunismus, verwirft er die Meinung der „krassen Sozialisten“, wonach die politischen Fragen unter aller Würde seien, erklärt er, an die Politik, wie sie auch sei, an die Parteinahme in der Politik, also an wirkliche Kämpfe müsse angeknüpft werden.","char-offset:1688512","","","","","","","","","Non_Kapital","Marx 1842 ""Deutsch-französischen Jahrbüchern""","",""
"c14481ce-2bf7-4aab-b172-6980a4a3a0ca","1896-97aCLEAN.txt","Aber Stein kennt weder das Kommunistische Manifest, noch auch nur den Namen, von Marx, und soweit er überhaupt den „rheinischen Kommunismus"" berührt, ist er wieder so ehrlich, als seine Wurzel den politischen Kampf anzugeben.","char-offset:1690550","","","","","","","","","Manifest der Kommunistischen Partei|Title Reference","Passing reference to Kommunistische Manifest","",""
"9f0fd1c0-ee65-4e33-a646-d1e5d3777dee","1896-97aCLEAN.txt","Es ist auch nebensächlich gegenüber der Thatsache, daß der geistig bedeutendste Führer der Lassalleaner nicht das spezi¬ sische Lassalleanische Dogma, sondern den Grundgedanken des kommunistischen Maulfests für den Eckstein der Bewegung erklärte.","char-offset:1746141","","","","","","","","","Manifest der Kommunistischen Partei|Title Reference","","",""
"d1cad234-e517-4ef9-9ccf-129c151250ba","1896-97aCLEAN.txt","nsofern beruhte also der Brief von Karl Marx in der That auf irrigen, Voraussetzungen. Marx scheint die Eisenacher Partei ebenso überschätzt zu haben, wie er die Lassalleanische augenscheinlich unterschätzte. Die Erklärung dafür liegt, nahe genug. Die eine kannte er, außer durch den „Volksstaat“, nur durch Männer wie Bracke, Dietzgen, Geib, Liebknecht 2c., die andere gab sich sektire¬ rischer als sie in Wirklichkeit war. Schwerlich hat Marx in jener Zeit den „Neuen Sozialdemokrat“ regelmäßig gelesen; er würde sonst kaum hinter der blos schlecht gewählten Ausdrucksweise des Programmentwurfs, an der, wie ge¬ sagt, beide Fraktionen gleich schuld waren, thatsächliche Vorbehalte gesucht haben, denen die Führer des Allgemeinen Deutschen Arbeitervereins lange vor den Einigungsverhandlungen den Abschied gegeben hatten. Wenn sich der Allgemeine Deutsche Arbeiterverein sektirerischer und — wir¬ dürfen es heute wohl hinzufügen — roher gab als die Eisenacher Partei, so¬ lag das nicht zum Wenigsten an dem Kulturstand seines Hauptrekrutirungsfeldes. Ein Blick auf die Reichstagswahl-Statistik zeigt als seine Hauptstärke Preußen, als die der Eisenacher Partei Sachsen und das übrige Mitteldeutschland. Preußen aber stand in Bezug auf Gesittung in der That tiefer als jene Theile Deutschlands.","char-offset:1751758","","","","","","","","","Non_Kapital","Marx Briefe","",""
