"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"62647cc4-b561-47e4-868a-ed88661c74ac","1897-98aCLEAN.txt","In diesen Tagen und Wochen vollenden sich fünfzig Jahre seit der Geburt des Kommunistischen manifestes.","char-offset:1270152","","","","","","","","","Manifest der Kommunistischen Partei|Title Reference","","",""
"d29bcd53-f896-4602-9809-f0b14252fdd4","1897-98aCLEAN.txt","an dem das Kommunistische manifest als eine bahnbrechende Macht in den vorgeschrittensten Kreisen der europäischen Arbeiterwelt zu wirken begann.","char-offset:1270800","","","","","","","","","Manifest der Kommunistischen Partei|Title Reference","","",""
"e8940409-3cc0-48c3-9312-d9c7d96d81aa","1897-98aCLEAN.txt","Nach dieser Seite hin war an dem kommunistischen manifest nur die klassische Form neu; seine epochemachende Bedeutung erhielt es durch das Verständniß, womit es die Elite der europäischen Arbeiterklasse ergr Was Engels über die Entstehungsgeschichte des kommunistischen manifestes zu sagen hatte, ist in weit verbreiteten Schriften enthalten; wenig bekannt oder 1807-98. I. Bb. Die Neue Zeit.  Maje. so gut wie unbekannt ist dagegen eine entsprechende Darstellung von Marx, die sich in seiner Streitschrift gegen Vogt findet und am fünfzigjährigen Gedenktage des manifestes wohl abgedruckt zu werden verdient","char-offset:1272262","","","","","","","","","Manifest der Kommunistischen Partei|Title Reference","","",""
"71088314-e903-4292-b79d-634b57d1b868","1897-98aCLEAN.txt","Der Kongreß, auf dem die Bundesmitglieder der Schweiz, Belgiens, Frankreichs, Deutschlands und Englands vertreten waren fand statt und nach heftigen, mehrwöchentlichen Debatten wurde das von Engels und mir abgefaßte manifest der kommunistischen Partei angenommen.","char-offset:1277447","","","","","","","","","Manifest der Kommunistischen Partei|Title Reference","","",""
"de2fbfd0-019d-40fa-a15b-94c7f2ffc1db","1897-98aCLEAN.txt","Als Marx diese Zeilen schrieb, nannte er ihren Inhalt „halb vergessene und längst verschollene Geschichten“, vielleicht nicht ohne Ironie, aber unverkennbar auch mit einem Anfluge von Ernst.","char-offset:1277711","","","","","","","","","Non_Kapital","Unsure where this quote is from","",""
"2fbad1fa-c7f5-40fc-9f4b-5697341c9bbf","1897-98aCLEAN.txt","Mit dem Kommunistischen manifest war das Ziel erreicht, das die Arbeiter¬ bewegung der vierziger Jahre überhaupt erreichen konnte.","char-offset:1280929","","","","","","","","","Manifest der Kommunistischen Partei|Title Reference","","",""
"2d6341a7-2df3-4e08-a75a-b7efe418bc44","1897-98aCLEAN.txt","Die Arbeiter dieser Zeit würden das Kommunistische Manifest gar nicht verstanden haben, und obgleich Marx sich beeilte, sofort wieder an dem Emanzipationskampfe theilzunehmen, so dachte er nicht daran, das manifest als Banner für das kämpfende Proletariat aufzurichten","char-offset:1281981","","","","","","","","","Manifest der Kommunistischen Partei|Title Reference","","",""
"945200af-1654-4ee8-8940-f6f5410a460f","1897-98aCLEAN.txt","Nichts kann irriger sein, als wenn bürger¬ liche Schriftsteller meinen, zwischen dem Kommunistischen manifest und den Statuten der Internationalen bestehe ein großer Unterschied, etwa in dem Sinne, daß Marr in den Statuten sich die Hörner abgelaufen habe, mit denen er im demisest alles habe über den Haufen stürzen wollen.","char-offset:1282368","","","","","","","","","Manifest der Kommunistischen Partei|Title Reference","","",""
"3db6f6e3-9ce2-465a-ae90-acf6914e31fd","1897-98aCLEAN.txt","Es gehört viel bürgerliche Ver¬ stocktheit dazu, in beiden Kundgebungen nicht dieselben revolutionären Anschauungen zu spüren, wie sie denn auch beide mit dem Schlachtruf der modernen Arbeiter¬ klasse schließen: Proletarier aller Länder, vereinigt euch!","char-offset:1282692","","","","","","","","","Manifest der Kommunistischen Partei","","",""
"a3f1c20f-83ff-4525-bff5-87c39bcd166b","1897-98aCLEAN.txt","In der That begann das Kommunistische Mauifest in den siebziger Jahren das geistige Eigenthum von Hunderttausenden zu werden, wie es in den vierziger Jahren das geistige Eigen¬ thum von Hunderten gewesen war.","char-offset:1283258","","","","","","","","","Manifest der Kommunistischen Partei|Title Reference","","",""
"22cdb5aa-727f-4670-877a-139660a0d9cd","1897-98aCLEAN.txt","Zu dem kommt die Betrachtung einer neuen „Reservearmee“ von Prole¬ tariern in der Gestalt der Eingeborenen, die vorläufig jedenfalls nichts von modernen Klassenkämpfen wissen, um die widerspenstig werdenden Proletarier der Kulturländer im Nothfall zu ersetzen","char-offset:1531890","","","","","","","","","Kapital|Concept Reference","Reservearmee","",""
"a443b7d7-f909-4fca-8e9a-ae3bfb98c51f","1897-98aCLEAN.txt","Herr Platter behauptet, die deutsche Sozial¬ demokratie kenne nur den jungen Marx, über den der alte Marx hinweggeschritten sei. Dieser Widerspruch zwischen dem jungen und dem alten Marx konstruirt er aus dem dritten Theile des „Kapital"", von dem er „vermuthet"", daß die kontinentalen Marxisten ihn nicht gelesen hätten.","char-offset:1634066","","","","","","","","","Kapital Bd. III","","",""
"f04a6909-e3fd-4460-b053-a6801821c632","1897-98aCLEAN.txt","Und nun gestattet ihnen Marx selbst — sie müssen offenbar sehr erstaunen, wenn sie die Stelle im „Kapital“ lesen, und sich im tiefsten Grunde ihres Herzens blamirt fühlen, daß sie bisher viel marxistischer waren, als Marx selbst, der offenbar auch nach 1848 noch einiges beobachtete und dachte — von diesem Parteidogma abzuweichen“, und so seiten¬ lang weiter.","char-offset:1635114","","","","","","","","","Kapital|Title Reference","","",""
"32f16e38-c404-42a5-94b9-29509214e6a2","1897-98aCLEAN.txt","So der „junge Maxx in einer weltbekannten Urkunde, die am Eingange der modernen inter¬ nationalen Arbeiterbewegung steht, und da soll sich die deutsche Sozialdemokratie „im tiefsten Grunde ihres Herzens blamirt“ fühlen, wenn der „alte“ Marx im dritten Bande des „Kapital“ sich in gleichem Sinne ausspricht. Ach, Herr Platter!","char-offset:1636625","","","","","","","","","Kapital Bd. III","","",""
"96c8c9d2-0f9f-43e0-951d-94d083d40705","1897-98aCLEAN.txt","Man merkt jetzt, weshalb Herr Platter aus allen möglichen Schriften von Marx, vom Kommunistischen manifest bis zum dritten Bande des „Kapital“, alle mög¬ lichen Zitate herauschleppt, aber um die Literatur der Internationalen in weitem Bogen herumgeht. Auch nicht mit einem Sterbenswörtchen erfahren die Leser seines Buches, daß es eine solche Literatur giebt.","char-offset:1637799","","","","","","","","","Manifest der Kommunistischen Partei|Kapital|Title Reference","","",""
"0a9321e6-5399-4163-b56f-c2d894027dd0","1897-98aCLEAN.txt","Jedenfalls können die ermittelten Daten als Maßstab dienen, um die industrielle Reservearmee des Malergewerbes nach ihrer Größe und ihrem nume¬ rischen Verhältniß zur aktiven Arbeiterschaft zu berechnen.","char-offset:1947240","","","","","","","","","Kapital|Concept Reference","Reservearmee","",""
"f20b9fa2-f094-4954-a6f3-334794335dfd","1897-98aCLEAN.txt","Man kann hier die Wirkung der Reservearmee ziffermäßig beobachten.","char-offset:1950224","","","","","","","","","Kapital|Concept Reference","Reservearmee","",""
"71d8f47c-9178-455b-ad04-e5f742954305","1897-98aCLEAN.txt","Im „Kommunistischen manifest"", dessen Jubiläum wir in diesen Tagen begehen, und den in der gleichen Epoche entstandenen Schriften von Marx und Engels sind diese Faktoren durchaus nicht ignorirt, sondern im Gegentheil aus¬ drücklich hervorgehoben worden.","char-offset:2007334","","","","","","","","","Manifest der Kommunistischen Partei|Title Reference","","",""
"7477a36d-8b9c-4a52-a448-dce331350127","1897-98aCLEAN.txt","Als die Faktoren, durch welche „die meisten alten Krisen¬ herde und Gelegenheiten zur Krisenbildung beseitigt oder ab¬ geschwächt"" seien, bezeichnet er „die kolossale Ausdehnung der Verkehrsmittel“ ozeanische Dampfschiffe, Eisenbahnen, elektrische Telegraphen, Suezkanal und den Umstand, daß „dem überschüssigen europäischen Kapital in allen Welt¬ theilen unendlich größere und mannigfaltigere Gebiete eröffnet sind“ („Kapital“ III, 2. Theil, S. 27, Note. Vergl. auch 1. Theils, S. 395, und 2. Theile S. 145).","char-offset:2008641","","","","","","","","","Kapital Bd. III","Restructured quote (p.395, MEGA 486)","",""
"66c391cb-17d4-473f-a418-9561972f2057","1897-98aCLEAN.txt","Im Kommunistischen manifest heißt es: „Auf Deutschland richten die Kommunisten ihre Hauptaufmerksamkeit, weil Deutschland am Vorabend einer bürgerlichen Revolution steht, und weil es diese Umwälzung unter fortgeschritteneren Bedingungen der europäischen Zivilisation überhaupt und mit einem viel weiter entwickelten Proletariat vollbringt, als England im siebzehnten und Frankreich im achtzehnten Jahrhundert, die deutsche bürgerliche Revolution also nur das unmittel¬ bare Vorspiel einer proletarischen Revolution sein kann.""","char-offset:2686567","","","","","","","","","Manifest der Kommunistischen Partei","","",""
"b94b566a-dcdd-4502-a45a-af4d24639bbb","1897-98aCLEAN.txt","Und so ist denn auch zur Wahrheit geworden, daß, wie es im Kommunistischen Manifest heißt, die deutsche bürgerliche Revolution nur das unmittelbare Vorspiel der proletarischen Revolution sein konnte. Mit dem seichten Absprechen über die „Revolutionsromantik“ hängt das seichte Absprechen über das Kommunistische Manifest zusammen, als sei es für seine Zeit eine ganz leidliche Stiliibung ge¬ wesen, aber vor der höheren Erleuchtung unserer glorreichen Tage könne es nur als überwundener Standpunkt gelten.","char-offset:2691835","","","","","","","","","Manifest der Kommunistischen Partei|Title Reference","","",""
"97ea7683-6b69-4a29-8293-b12b643ee0f3","1897-98aCLEAN.txt","Der wirkliche Irrthum, dem die Verfasser des Kommunistischen manifestes in diesem Satze verfallen sind, ist sehr wenig schmeichelhaft für die bürgerlichen Weltweisen, die so viel Aufhebens von den falschen Propheten Marx und Engels machen. Marx hat diesen Irrthum in den sechziger Jahren schon zugegeben, indem er sagte, bei der Abfassung des Kommunistischen manifestes hätten er und Engels allerdings angenommen, die deutsche Bourgeoisie würde im Kampfe mit dem Absolutismus und Feudalismus die gleiche Kourage beweisen, wie die englische Bourgeoisie in demselben Kampfe bewiesen habe.","char-offset:2693228","","","","","","","","","Manifest der Kommunistischen Partei|Title Reference","","",""
"c5c2e723-ee6b-4183-b569-0a78028db541","1897-98aCLEAN.txt","Karl Marx ist es, der sie im „Kapital“ begründet hat, wenn er im Kapitel über die Fabrikgesetzgebung diese „die erste bewußte und planmäßige Rückwirkung der Gesellschaft auf die naturwüchsige Gestalt ihres produktionsprozesses“ nennt und am Schlusse des gleichen Kapitels die hohe Be¬ deutung der Fabrikgesetzgebung für den Umwälzungsprozeß der Gesellschaft betont. Soviel hier über diesen Punkt.","char-offset:2707241","","","","","","","","","Kapital","MEGA II/10, 433","",""
"0d8f1a9e-1395-4130-8d84-cf9bf3f48340","1897-98aCLEAN.txt","So bezeichnet auch das Kommunistische manifest die Erhebung des Proletariats zur herrschenden Klasse als den „ersten Schritt"" in der Arbeiter Knevolution, als den „nächsten Zweck“ der Kommunisten als Ziel er Betregung aber die Errichtung „einer Assoziation, worin die freie Entwick¬ -7- lung eines Jeden die Bedingung für die freie Entwicklung Aller ist“","char-offset:2714075","","","","","","","","","Manifest der Kommunistischen Partei","","",""
"5e9db389-8449-42c8-bb63-d9baafaa7f9d","1897-98aCLEAN.txt","Ich habe das „Kommunistische manifest“ angeführt, weil das Aktions¬ programm, das Parvus mir gegenüber für die einzig den Sozialismus repräsen¬ tirende Politik erklärt, das des „Kommunistischen manifestes“ ist.","char-offset:2714583","","","","","","","","","Manifest der Kommunistischen Partei|Title Reference","","",""
"208b191d-9b32-4e19-b976-9423d9c0b34e","1897-98aCLEAN.txt","Nun ist aber das manifest von seinen Urhebern selbst schon 1872 für theilweise veraltet erklärt worden, und zwar veraltet erklärt worden in aus¬ drücklicher Betonung u. A. „der praktischen Erfahrungen, zuerst der Februarrevolution und noch mehr der Pariser Kommune“. Welche praktische Erfahrungen der Februarrevolution gemeint sind, wird nicht gesagt, aber die der Kommune werden ausdrücklich als das Programm theilweise negirend bezeichnet. „Namentlich die Kommune"", heißt es, „hat den Beweis geliefert, daß,die Arbeiterklasse nicht die fertige Staatsmaschine einfach in Besitz nehmen und sie für ihre eigenen Zwecke in Bewegung setzen kann!“","char-offset:2715580","","","","","","","","","Manifest der Kommunistischen Partei","1872 Foreword to Manifesto","",""
"958abddd-6b9d-461b-a341-af08a5130720","1897-98aCLEAN.txt","Bezieht sich in diesem Punkte die Korrektur mehr auf die politische Form der Bewegung, was aber nothwendig auch den Charakter der ökonomischen Maßregeln in Mitleiden¬ schaft zieht, so haben die Verfasser des „Kommunistischen Manifests“ auch sonst allerhand geschrieben und hat die thatsächliche Entwicklung allerlei gezeitigt, was die Voraussetzungen des Eanifests erschüttert.","char-offset:2716224","","","","","","","","","Manifest der Kommunistischen Partei|Title Reference","Paraphrase/critique of ""iron wage law""","",""
"e0fd7ca7-f92a-4627-b277-9ca80e7a9c54","1897-98aCLEAN.txt","An alledem ist der Sozialismus nicht gestorben noch hat Jemand von „Umwälzung des Sozialismus“ geschrien, als Marx und Engels 1872 im Vorwort zum manifest ihrem 1847/48 noch verfochtenen Quasi=Jakobinismus den Abschied gaben","char-offset:2717702","","","","","","","","","Manifest der Kommunistischen Partei","1872 foreword","",""
"8fe85c52-cffc-4bd3-af2f-18dc286972ae","1897-98aCLEAN.txt","Es ist doch lächerlich, nach fünfzig Jahren noch mit Sätzen des „Kommu¬ nistischen Manifests“ zu argumentiren, die ganz anderen politischen und sozialen Zuständen entsprechen wie die, mit denen wir heute zu thun haben. Man braucht kein Lobredner des Gegebenen zu sein, um den bedeutenden Fortschritt zu erkennen, der sich seit der Abfassung des Manifests in der staatsbürgerlichen Stellung der Arbeiter vollzogen hat.","char-offset:2738615","","","","","","","","","Manifest der Kommunistischen Partei|Title Reference","","",""
"4e56aacb-f4d4-41a4-b950-be24404612e3","1897-98aCLEAN.txt","Marx zieht im „Kapital“ mit schneiden¬ dem Hohne den Vergleich zwischen dem Fabrikgesetz von 1833, das die Arbeit für Kinder von neun bis dreizehn Jahren von 1833 an auf acht Stunden täglich beschränkte, bis 1836 aber zwölfstündige Arbeitszeit für sie gestattete, und dem Emanzipationsakt, der die Sklaverei abschaffte und in der Uebergangszeit den Pflanzern verbot, einen erwachsenen Neger länger als 45 Stunden pro Woche zu beschäftigen.","char-offset:2928230","","","","","","","","","Kapital|Title Reference","","",""
"444db444-2f4d-49e9-a424-be82b7f7dab4","1897-98aCLEAN.txt","„Das Kapital flieht Tumult und Streit und ist ängstlicher Natur“, sagt ein von Marx in seinem „Kapital“ zitirter englischer Schriftsteller. „Das ist wahr, aber doch nicht die ganze Wahrheit. Das Kapital hat einen Horror vor Abwesenheit von Profit oder sehr kleinem Profit, wie die Natur vor der Leere. Mit entsprechendem profit wird Kapital kühn. Zehn Prozent sicher, und man kann es überall anwenden; zwanzig Prozent, es wird lebhaft; fünfzig ProZent, positiv waghalsig; für hundert Prozent Stampft es alle menschlichen Gesetze unter seinen Fuß; dreihundert Prozent, und es existirt kein Verbrechen, das es nicht rikirt — selbst auf Gefahr des Galgens.","char-offset:2930791","","","","","","","","","Kapital","MEGA II/10, Seite: 682, Absatz: Zeile 39ff","",""
