sent_id,file,sent_index,text,page_number,section_type,line_number
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2696,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2696,St. und auf der andern Seite der Mehrwerth von 10 Pfd. St. heraus.,107,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2697,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2697,Was herauskommt ist Ein Werth von 110 Pfd.,107,text,16
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2698,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2698,"St., der sich ganz in derselben entsprechenden Form befindet, um den Verwer- thungsprozeß zu beginnen, wie die ursprünglichen 100 Pfd.",107,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2699,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2699,"St. Geld kommt am Ende der Bewegung wieder als ihr Anfang heraus Waarencirculation daher im Gebrauchswerth eine ihr von außen gesetzte Schranke hat, ist die Bewegung des Kapitals dagegen maßlos, indem sie in ihrem Abschluß das Prinzip und den Trieb ihrer Wiedererneuerung findet, und ihr Ziel, die Verwerthung des Werths, am Ende des Prozesses eben so wenig erreicht ist als am Anfang",107,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2700,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2700,5),107,footnote,25
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2701,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2701,"„Das Kapital theilt sich … in das ursprüngliche Kapital und den Gewinn, den Zuwachs des Kapitals … obwohl die Praxis selbst diesen Gewinn sogleich wieder zum Kapital schlägt und mit diesem in Fluß setzt.“",107,footnote,25
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2702,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2702,"(F. Engels: „Umrisse zu einer Kritik der Nationalökonomie“ in „Deutsch-Französische Jahrbücher, herausgegeben von Arnold Ruge und Karl Marx.“",107,footnote,25
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2703,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2703,"Paris 1844, p. 99.)",107,footnote,25
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2704,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2704,6),107,footnote,30
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2705,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2705,Aristoteles stellt der Chrematistik die Oekonomik entgegen.,107,footnote,30
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2706,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2706,Er geht von der Oekonomik aus.,107,footnote,30
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2707,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2707,"So weit sie Erwerbskunst, beschränkt sie sich auf die Verschaffung der zum Leben nothwen- digen und für das Haus oder den Staat nützlichen Güter.",107,footnote,30
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2708,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2708,„Der wahre Reichthum ( ) besteht aus solchen Gebrauchswerthen;,107,footnote,30
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2709,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2709,denn das zum guten Leben genügende Maß dieser Art von Besitz ist nicht unbegrenzt.,107,footnote,30
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2710,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2710,"Es giebt aber eine zweite Art der Erwerbskunst, die vorzugsweise und mit Recht Chrematistik heißt, in Folge deren keine Grenze des Reichthums und Besitzes zu existiren scheint.",107,footnote,30
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2711,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2711,"Der Waarenhandel ( heißt wörtlich Kramhandel und Aristoteles nimmt diese Form, weil in ihr der Gebrauchswerth vorherrscht) gehört von Natur nicht zur Chrematistik, denn hier bezieht sich der Austausch nur auf das für sie selbst (Käufer und Verkäufer) Nöthige.“",107,footnote,30
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2712,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2712,"Daher, entwickelt er weiter, war auch die ursprüngliche Form des Waarenhandels der Tauschhandel, aber mit seiner Ausdehnung entstand nothwendig das Geld.",107,footnote,30
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2713,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2713,"Mit der Erfindung des Geldes mußte sich der Tauschhandel nothwendig zur , zum Waarenhandel entwickeln, und dieser, im Widerspruch zu seiner ursprünglichen Tendenz, bildete sich zur Chrematistik aus, zur Kunst Geld zu machen.",107,footnote,30
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2714,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2714,"Die Chrematistik nun unter- scheidet sich von der Oekonomik dadurch, daß „für sie die Circulation die Quelle des Reich- thums ist ().",107,footnote,30
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2715,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2715,Und um das Geld scheint sie sich,107,footnote,30
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2716,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2716,Als bewußter Träger dieses Prozesses wird der Geldbesitzer Kapitalist.,108,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2717,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2717,"Seine Person, oder vielmehr seine Tasche, ist der Ausgangspunkt   und der Rückkehrpunkt des Geldes.",108,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2718,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2718,"Der objektive Inhalt jenes Prozesses ‒ Verwerthung des Werths ‒ ist sein subjektiver Zweck, und nur soweit wachsende Aneignung des abstrakten Reichthums das allein treibende Motiv seiner Operationen, funktionirt er als Kapitalist oder personificirtes, mit Willen und Bewußtsein begabtes Kapital.",108,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2719,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2719,"Der Gebrauchswerth ist also nie als unmittelbarer Zweck des Kapitalisten zu behandeln einzelne Gewinn, sondern nur die rastlose Bewegung des Gewinnens",108,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2720,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2720,"Dieser absolute Bereicherungstrieb, diese   leidenschaftliche Jagd auf den Tauschwerth während der Schatzbildner nur der verrückte Kapitalist, ist der Kapitalist der rationelle Schatzbildner.",108,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2721,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2721,"Die Unvergänglichkeit des Tauschwerths, die der Schatzbildner anstrebt, indem er das Geld vor der Circulation zu retten sucht Circulation preisgiebt  In der einfachen Circulation entwickeln die Waaren ihren Werth zu ver- schiednen ihrem Gebrauchswerth gegenübertretenden selbstständigen Formen, d. h. zu Geldformen, die den Austausch vermitteln und in seinem Endresultat verschwinden.",108,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2722,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2722,"In der Circulation G-W-G funktioniren beide,  Waare und Geld, nur als verschiedne Existenzweisen des Werths selbst, das",108,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2723,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2723,"zu drehen, denn das Geld ist der Anfang und das Ende dieser Art von Austausch ( ).",108,footnote,22
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2724,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2724,"Daher ist auch der Reichthum, wie ihn die Chre- matistik anstrebt, unbegrenzt.",108,footnote,22
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2725,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2725,"Wie nämlich jede Kunst, der ihr Ziel nicht als Mittel, sondern als letzter Endzweck gilt, unbegrenzt in ihrem Streben ist, denn sie sucht sich ihm stets mehr zu nähern, während die Künste, die nur Mittel zum Zwecke verfolgen, nicht unbegrenzt sind, da der Zweck selbst ihnen die Grenze setzt, so giebt es auch für diese Chrematistik keine Schranke ihres Ziels, sondern ihr Ziel ist absolute Bereicherung.",108,footnote,22
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2726,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2726,"Die Oekonomik, nicht die Chrematistik hat eine Grenze … die erstere bezweckt ein vom Gelde selbst Verschiednes, die andere seine Vermehrung.",108,footnote,22
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2727,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2727,"… Die Verwechslung beider Formen, die in einander überspielen, verursacht einige die Erhaltung und Vermehrung des Geldes ins Unendliche als Endziel der Oekonomik zu betrachten.“",108,footnote,22
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2728,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2728,(Aristoteles: De Rep.,108,footnote,22
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2729,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2729,edit.,108,footnote,22
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2730,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2730,"Bekker, lib.",108,footnote,22
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2731,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2731,"I, c. 8 und 9 passim.",108,footnote,22
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2732,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2732,),108,footnote,22
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2733,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2733,7) “,108,footnote,33
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2734,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2734,Commodities (hier im Sinn von Gebrauchswerthen) are not the terminating object of the trading capitalist … money is his terminating object.,108,footnote,33
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2735,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2735,” (Th.,108,footnote,33
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2736,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2736,Chalmers: On Politic.,108,footnote,33
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2737,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2737,Econ.,108,footnote,33
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2738,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2738,etc. 2nd edit.,108,footnote,33
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2739,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2739,"Glasgow 1832, p. 165, 166.)",108,footnote,33
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2740,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2740,8),108,footnote,36
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2741,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2741,«Il mercante non conta,108,footnote,36
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2742,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2742,quasi per niente,108,footnote,36
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2743,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2743,"il lucro fatto, ma mira sempre al futuro.»",108,footnote,36
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2744,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2744,(A. Ge- novesi: Lezioni di Economia Civile (1765).,108,footnote,36
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2745,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2745,"Ausgabe der italienischen Oekonomen von Custodi, Parte Moderna, t. VIII, p. 139.)",108,footnote,36
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2746,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2746,9),108,footnote,39
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2747,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2747,"„Die unauslöschliche Leidenschaft für den Gewinn, die auri sacra fames bestimmt stets den Kapitalisten.“",108,footnote,39
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2748,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2748,(Mac Culloch: The Principles of Polit.,108,footnote,39
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2749,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2749,Econ.,108,footnote,39
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2750,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2750,"London 1830, p. 163.)",108,footnote,39
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2751,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2751,Diese Einsicht verhindert denselben Mac Culloch und Cons.,108,footnote,39
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2752,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2752,"natürlich nicht, in theoretischen Verlegenheiten, z. B. bei Behandlung der Ueberproduktion, denselben Kapitalisten in einen guten Bürger zu verwandeln, dem es sich nur um den Gebrauchswerth handelt und der sogar einen wahren Wehrwolfsheißhunger für Stiefel, Hüte, Eier, Kattune und andre höchst familiäre Sorten von Gebrauchswerth entwickelt.",108,footnote,39
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2753,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2753,10) „“ ist einer der charakteristischen Ausdrücke der Griechen für das Schatzbilden.,108,footnote,46
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2754,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2754,10a),108,footnote,47
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2755,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2755,"«Questo infinito che le cose non hanno in progresso, hanno in giro.»",108,footnote,47
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2756,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2756,(Galiani.),108,footnote,47
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2757,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2757,"Geld seine allgemeine, die Waare seine besondre, so zu sagen",109,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2758,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2758,"nur verkleidete Existenzweise ohne sich in dieser Bewegung zu verlieren und verwandelt sich so in ein automatisches, in sich selbst prozessirendes Subjekt.",109,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2759,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2759,"Fixirt man eine der besondern Erscheinungsformen, worin er sich abwechselnd darstellt, so erhält man die Erklärungen: Kapital ist Geld, Kapital ist Waare aber wird  der Werth hier das Subjekt eines Prozesses, worin er unter dem beständigen Wechsel der Formen von Geld und Waare, seine Größe selbst verändert, sich als Mehrwerth von sich selbst als ursprünglichem Werth abstößt, sich selbst verwerthet.",109,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2760,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2760,"Denn die Bewegung, worin er Mehr- werth zusetzt, ist seine eigne Bewegung, seine Verwerthung ist also Selbst- verwerthung .",109,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2761,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2761,"Er hat die occulte Qualität erhalten, Werth zu setzen, weil er Werth ist.",109,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2762,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2762,Er wirft lebendige Junge oder legt wenigstens goldne Eier.,109,text,13
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2763,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2763,"Als das übergreifende Subjekt eines solchen Prozesses, worin er Geldform und Waarenform bald annimmt, bald abstößt, sich aber in diesem Wechsel erhält und ausreckt, bedarf der Werth natürlich vor allem einer selbst- ständigen Form, wodurch seine Identität mit sich selbst konstatirt werden kann.",109,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2764,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2764,Und diese Form besitzt er nur im Gelde.,109,text,18
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2765,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2765,Dieß bildet daher Aus- gangspunkt und Schlußpunkt jeden Verwerthungsprozesses.,109,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2766,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2766,Er war 100 Pfd.,109,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2767,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2767,"St., er ist jetzt 110 Pfd.",109,text,20
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2768,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2768,St. u. s. w.,109,text,20
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2769,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2769,"Aber das Geld selbst gilt hier nur als eine Form des Werths, denn er hat deren zwei.",109,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2770,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2770,Und die Annahme der  Waarenform bildet grade das vermittelnde Moment seiner Bewegung.,109,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2771,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2771,"Das Geld tritt hier also nicht polemisch gegen die Waare auf, wie in der Schatz- bildung.",109,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2772,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2772,"Der Kapitalist weiß, daß alle Waaren, wie lumpig sie immer aussehn oder wie schlecht sie immer riechen mögen, im Glauben und in der Wahrheit  Geld, innerlich verschnittene Juden sind.",109,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2773,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2773,"G-G′, geldheckendes Geld ‒ (money which begets money lautet die Beschreibung des Kapitals im Munde seiner ersten Dolmetscher, der Mercantilisten), ‒ ist in der That nur die unmittelbare Erscheinungsform des Werth setzenden Werths, des sich selbst verwerthenden Werths .",109,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2774,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2774,"Wenn der Tauschwerth in der Waarencirculation höchstens zur selbst- ständigen Form gegenüber dem Gebrauchswerth der Waare heranreift, so stellt er sich hier plötzlich dar als eine prozessirende, sich selbst bewegende Substanz, für welche Waare und Geld beide bloße Formen.",109,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2775,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2775,Aber noch mehr.,109,text,34
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2776,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2776,"Statt Waarenverhältnisse darzustellen, tritt er jetzt so zu sagen in ein Privat- verhältniß zu sich selbst .",109,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2777,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2777,Er unterscheidet sich als ursprünglicher Werth von,109,text,35
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2778,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2778,11),109,footnote,37
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2779,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2779,«Ce n'est,109,footnote,37
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2780,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2780,pas la matière,109,footnote,37
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2781,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2781,"qui fait le capital, mais la valeur de ces matières.» (J. B. Say: Traité de L'Écon.",109,footnote,37
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2782,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2782,Polit.,109,footnote,37
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2783,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2783,3ème éd.,109,footnote,37
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2784,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2784,"Paris 1817, t. II, p. 429.)",109,footnote,37
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2785,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2785,12) “,109,footnote,39
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2786,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2786,Currency (!),109,footnote,39
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2787,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2787,employed to,109,footnote,39
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2788,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2788,productive purposes is capital.,109,footnote,39
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2789,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2789,” (Mac Leod: „The Theory and Practice of Banking.,109,footnote,39
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2790,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2790,"London 1855“, v. I, c. I.) “Capital is commodities.",109,footnote,39
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2791,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2791,” (James Mill: „Elements of Pol.,109,footnote,39
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2792,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2792,Econ.,109,footnote,39
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2793,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2793,Lond.,109,footnote,39
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2794,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2794,"1821“, p. 74.)",109,footnote,39
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2795,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2795,"sich selbst als Mehrwerth, als Gott Vater von sich selbst als Gottsohn, und beide sind vom selben Alter, und bilden in der That nur eine Person, denn nur durch den Mehrwerth von 10 Pfd.",110,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2796,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2796,St. werden die vorgeschossenen 100 Pfd.,110,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2797,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2797,"St. Kapital, und sobald sie dieß geworden, sobald der   Sohn, und durch den Sohn der Vater erzeugt, verschwindet ihr Unterschied wieder und sind beide Eins, 110 Pfd.",110,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2798,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2798,"St.   Der Werth wird also prozessirender Werth, prozessirendes Geld und als solches Kapital.",110,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2799,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2799,"Er kommt aus der Circulation her, geht wieder in sie ein, erhält und vervielfältigt sich in ihr, kehrt vergrößert aus ihr zurück und beginnt denselben Kreislauf stets wieder von neuem   Kaufen um zu verkaufen, oder vollständiger, kaufen um theurer zu ver- kaufen,  G-W-G′, scheint zwar nur einer Art des Kapitals, dem Kauf- mannskapital,  eigenthümliche Form.",110,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2800,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2800,"Aber auch das industrielle Kapital ist Geld, das sich in Waare verwandelt und durch den Verkauf der Waare in mehr Geld rückverwandelt.",110,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2801,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2801,"Akte, die etwa zwischen dem Kauf und dem Verkaufe, außerhalb der Circulationssphäre, vorgehn, ändern nichts an dieser Form der Bewegung.",110,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2802,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2802,"In dem zinstragenden Kapital endlich stellt sich die Form G-W-G′ abgekürzt dar, im Resultat ohne die Vermittlung, so zu sagen im Lapidarstyl, als G-G′, Geld, das gleich mehr Geld, Werth, der größer als er selbst ist.",110,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2803,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2803,"In der That also ist G-W-G′ die allgemeine Formel des Kapitals, wie es unmittelbar in der Circulationssphäre erscheint.",110,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2804,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2804,2),110,text,23
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2805,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2805,Widersprüche der allgemeinen Formel.,110,text,23
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2806,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2806,"Die Circulationsform, worin sich das Geld zum Kapital entpuppt, wider- spricht allen früher entwickelten Gesetzen über die Natur der Waare, des Werths, des Geldes und der Circulation selbst.",110,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2807,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2807,"Was sie von der einfachen Waarencirculation unterscheidet, ist die umgekehrte Reihenfolge derselben zwei entgegengesetzten Prozesse, Verkauf und Kauf.",110,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2808,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2808,Und wie sollte dieser rein formelle Unterschied die Natur dieser Prozesse umzaubern?,110,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2809,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2809,Noch mehr.,110,text,30
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2810,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2810,"Diese Umkehrung existirt nur für einen der drei Geschäfts- freunde, die mit einander handeln.",110,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2811,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2811,"Als Kapitalist kaufe ich Waare von A und verkaufe sie wieder an B, während ich als einfacher Waarenbesitzer Waare an B verkaufe und dann Waare von A kaufe.",110,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2812,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2812,Für die Geschäftsfreunde A und B existirt dieser Unterschied nicht.,110,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2813,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2813,Sie treten   nur als Käufer oder Verkäufer von Waaren auf.,110,text,1
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2814,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2814,Ich selbst stehe ihnen jedesmal als einfacher,110,text,35
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2815,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2815,13),110,footnote,36
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2816,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2816,„Kapital … permanenter sich vervielfältigender Werth“.,110,footnote,36
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2817,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2817,(Sismondi: Nouveaux Principes d'Écon.,110,footnote,36
Das_Kapital_MEGA_A2_B005-00_ETX.xml:2818,Das_Kapital_MEGA_A2_B005-00_ETX.xml,2818,Polit.,110,footnote,36
