dnz_sent_id,marx_sent_id,distance,rank,is_match,dnz_text,marx_text
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0022",p147:0019,1.2196608781814575,6,false,"Es ist nur eine Minderheit, die noch mit vollem Interesse
dem Unterricht folgt, die große Mehrheit thut es nothgedrungen und mit sehr
geringem wirklichen Nutzen für ihre geistige Ausbildung.","“The great class, who have nothing to give for food but ordinary 
labour, are the great bulk of the people.” (James Mill in Art. „Colony.“ Supplement of the 
Encyclop."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0022",p395-396:0015,1.243257761001587,7,false,"Es ist nur eine Minderheit, die noch mit vollem Interesse
dem Unterricht folgt, die große Mehrheit thut es nothgedrungen und mit sehr
geringem wirklichen Nutzen für ihre geistige Ausbildung.","Das System halber Arbeit und 
halber Schule macht jede der beiden Beschäftigungen zur Ausruhung und 
Erholung von der andern und folglich viel angemeßner für das Kind als die 
ununterbrochne Fortdauer einer von beiden."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0022",p395-396:0010,1.2499196529388428,8,false,"Es ist nur eine Minderheit, die noch mit vollem Interesse
dem Unterricht folgt, die große Mehrheit thut es nothgedrungen und mit sehr
geringem wirklichen Nutzen für ihre geistige Ausbildung.","Armselig wie die Erziehungsklauseln des Fabrikakts im Ganzen
erscheinen, proklamirten sie den Elementarunterricht als Zwangsbedingung 
der Arbeit ."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0022",p147:0007,1.2514443397521973,9,false,"Es ist nur eine Minderheit, die noch mit vollem Interesse
dem Unterricht folgt, die große Mehrheit thut es nothgedrungen und mit sehr
geringem wirklichen Nutzen für ihre geistige Ausbildung.","Der Unterschied zwischen höherer und einfacher, „skilled“ und „unskilled labour“, beruht 
 zum Theil auf bloßen Illusionen, oder wenigstens Unterschieden, die längst aufgehört haben 
reell zu sein und nur noch in traditioneller Convention fortleben;"
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0023",p147:0012,1.1363170146942139,0,false,"Es wurde auf dem
Züricher Kongreß darauf hingewiesen, daß in den Jahren der Geschlechtsreise
der Mensch nicht körperlich überangestrengt werden dürfe.","Uebrigens muß man sich nicht einbilden, daß die sogenannte 
„skilled labour“ einen quantitativ bedeutenden Umfang in der Nationalarbeit einnimmt."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0023",p402:0000,1.1395864486694336,1,false,"Es wurde auf dem
Züricher Kongreß darauf hingewiesen, daß in den Jahren der Geschlechtsreise
der Mensch nicht körperlich überangestrengt werden dürfe.","ökonomische Grundlage für eine höhere Form der Familie und des Ver- 
hältnisses beider Geschlechter."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0023",p25:0000,1.1766266822814941,2,false,"Es wurde auf dem
Züricher Kongreß darauf hingewiesen, daß in den Jahren der Geschlechtsreise
der Mensch nicht körperlich überangestrengt werden dürfe.","oder menschliche Arbeit ohne weitern Schnörkel, Schneiderarbeit dagegen 
für   Verausgabung höher entwickelter Arbeitskraft."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0023",p395-396:0003,1.246847152709961,3,false,"Es wurde auf dem
Züricher Kongreß darauf hingewiesen, daß in den Jahren der Geschlechtsreise
der Mensch nicht körperlich überangestrengt werden dürfe.","Es ward wiederholt bemerkt, daß die 
englischen Aerzte aus einem Munde 500 Kubikfuß Luftraum per Person für 
kaum genügendes Minimum bei fortgesetzter Arbeit erklären."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0023",p25:0013,1.2845771312713623,4,false,"Es wurde auf dem
Züricher Kongreß darauf hingewiesen, daß in den Jahren der Geschlechtsreise
der Mensch nicht körperlich überangestrengt werden dürfe.","Wenn also mit Bezug auf den Gebrauchswerth die in der Waare enthaltne
Arbeit nur qualitativ gilt, gilt sie mit Bezug auf die Werthgröße nur quan- 
titativ, nachdem sie bereits auf menschliche Arbeit ohne weitere Qualität   
  15)"
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0023",p395-396:0008,1.2856099605560303,5,false,"Es wurde auf dem
Züricher Kongreß darauf hingewiesen, daß in den Jahren der Geschlechtsreise
der Mensch nicht körperlich überangestrengt werden dürfe.","Der „Board of Health“, die industriellen Untersuchungs- 
kommissionen, die Fabrikinspektoren wiederholen wieder und wieder die 
Nothwendigkeit der 500 Kubikfüße und die Unmöglichkeit, sie dem Kapital 
aufzuoktroyiren."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0023",p25:0014,1.2986124753952026,6,false,"Es wurde auf dem
Züricher Kongreß darauf hingewiesen, daß in den Jahren der Geschlechtsreise
der Mensch nicht körperlich überangestrengt werden dürfe.","Der Leser muß aufmerken, daß hier nicht vom Lohn oder Werth die Rede ist, den der Arbeiter 
etwa für einen Arbeitstag erhält, sondern vom Waarenwerth, worin sich sein Arbeitstag ver- 
gegenständlicht."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0023",p147:0011,1.3056111335754395,7,false,"Es wurde auf dem
Züricher Kongreß darauf hingewiesen, daß in den Jahren der Geschlechtsreise
der Mensch nicht körperlich überangestrengt werden dürfe.","Auf der andern Seite figurirt die Arbeit eines fustian cutters (Baum- 
wollsammtscheerers), obgleich sie viel körperliche Anstrengung kostet und obendrein sehr 
ungesund ist, als „einfache“ Arbeit."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0023",p395-396:0000,1.316253662109375,8,false,"Es wurde auf dem
Züricher Kongreß darauf hingewiesen, daß in den Jahren der Geschlechtsreise
der Mensch nicht körperlich überangestrengt werden dürfe.","oft Nacht-Arbeit, eine mephitische Atmosphäre einathmeten, welche eine 
sonst vergleichungsweis harmlose Beschäftigung mit Krankheit und Tod 
schwängerte."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0023",p402:0002,1.3342660665512085,9,false,"Es wurde auf dem
Züricher Kongreß darauf hingewiesen, daß in den Jahren der Geschlechtsreise
der Mensch nicht körperlich überangestrengt werden dürfe.","Ebenso leuchtet ein, 
daß die Zusammensetzung des kombinirten Arbeitspersonals aus Individuen 
beiderlei Geschlechts und der verschiedensten Altersstufen, obgleich in ihrer 
naturwüchsig brutalen, kapitalistischen Form, wo der Arbeiter für den Pro- 
duktionsprozeß, nicht der Produktionsprozeß für den Arbeiter da ist, Pest- 
quelle des Verderbs und der Sklaverei, unter entsprechenden Verhältnissen 
umgekehrt zur Quelle humaner Entwicklung umschlagen muß 312)."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0024",p395-396:0004,0.5285894870758057,0,false,Unzweifelhaft richtig.,Nun wohl!
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0024",p402:0012,1.0800156593322754,1,false,Unzweifelhaft richtig.,314) Massenhafte Belege dazu in den „Rep. of Insp. of Fact.“
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0024",p395-396:0013,1.1500418186187744,2,false,Unzweifelhaft richtig.,„Die Sache ist einfach.
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0024",p402:0005,1.2826380729675293,3,false,Unzweifelhaft richtig.,"Hören wir 
hierüber zwei Herzensstöße."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0024",p147:0000,1.297658920288086,4,false,Unzweifelhaft richtig.,werth hat als die einfache Arbeitskraft.
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0024",p395-396:0014,1.3799376487731934,5,false,Unzweifelhaft richtig.,"Diejenigen, die sich nur 
einen halben Tag in der Schule aufhalten, sind stets frisch und fast immer 
fähig und willig Unterricht zu empfangen."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0024",p147:0015,1.3827848434448242,6,false,Unzweifelhaft richtig.,"Um diese 
4 Millionen herauszubekommen, zählt er zum arbeitenden Theil der Mittelklasse, außer Ban- 
quiers u. s. w., alle besser bezahlten „Fabrikarbeiter“!"
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0024",p402:0008,1.3888863325119019,7,false,Unzweifelhaft richtig.,"‚Dieß‘, sagen sie natürlich, ‚ist eine Ungerechtigkeit gegen uns und ein 
Verlust, da es einen Theil der Kraft der Jungen erschöpft, deren voller 
Vortheil uns gebührt‘.“ 315)."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0024",p402:0009,1.39936101436615,8,false,Unzweifelhaft richtig.,"Herr J. Simpson (Paper-Box Bag maker, London) 
erklärt den Kommissären der „Child. Empl. Comm.“: „Er wolle jede Petition   
  312) “Factory labour may be as pure and as excellent as domestic labour, and perhaps more so.” 
(„Reports of Insp. of Fact."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0024",p147:0006,1.4322041273117065,9,false,Unzweifelhaft richtig.,18)
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0025",p402:0008,1.1378743648529053,0,false,Aber ebenso wenig wird da eine einseitige geistige Anspannung angemessen sein.,"‚Dieß‘, sagen sie natürlich, ‚ist eine Ungerechtigkeit gegen uns und ein 
Verlust, da es einen Theil der Kraft der Jungen erschöpft, deren voller 
Vortheil uns gebührt‘.“ 315)."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0025",p147:0001,1.2264763116836548,1,false,Aber ebenso wenig wird da eine einseitige geistige Anspannung angemessen sein.,"Ist der Werth dieser Kraft höher, 
so äußert sie sich aber auch in höherer Arbeit und vergegenständlicht sich 
   daher, in denselben Zeiträumen, in verhältnißmäßig höheren Werthen."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0025",p395-396:0018,1.2275331020355225,2,false,Aber ebenso wenig wird da eine einseitige geistige Anspannung angemessen sein.,"Er zeigt hier auch u. a. nach, wie 
der einseitige, unproduktive und verlängerte Schultag der Kinder der hö- 
heren und mittleren Klassen die Arbeit der Lehrer nutzlos vermehrt, 
„während er Zeit, Gesundheit und Energie der Kinder nicht nur fruchtlos, 
sondern absolut schädlich verwüstet“."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0025",p25:0002,1.239361047744751,3,false,Aber ebenso wenig wird da eine einseitige geistige Anspannung angemessen sein.,"Dieser 
Unterschied ist jedoch nur quantitativ."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0025",p395-396:0000,1.2822022438049316,4,false,Aber ebenso wenig wird da eine einseitige geistige Anspannung angemessen sein.,"oft Nacht-Arbeit, eine mephitische Atmosphäre einathmeten, welche eine 
sonst vergleichungsweis harmlose Beschäftigung mit Krankheit und Tod 
schwängerte."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0025",p147:0007,1.2877219915390015,5,false,Aber ebenso wenig wird da eine einseitige geistige Anspannung angemessen sein.,"Der Unterschied zwischen höherer und einfacher, „skilled“ und „unskilled labour“, beruht 
 zum Theil auf bloßen Illusionen, oder wenigstens Unterschieden, die längst aufgehört haben 
reell zu sein und nur noch in traditioneller Convention fortleben;"
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0025",p402:0005,1.2921665906906128,6,false,Aber ebenso wenig wird da eine einseitige geistige Anspannung angemessen sein.,"Hören wir 
hierüber zwei Herzensstöße."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0025",p25:0013,1.3016769886016846,7,false,Aber ebenso wenig wird da eine einseitige geistige Anspannung angemessen sein.,"Wenn also mit Bezug auf den Gebrauchswerth die in der Waare enthaltne
Arbeit nur qualitativ gilt, gilt sie mit Bezug auf die Werthgröße nur quan- 
titativ, nachdem sie bereits auf menschliche Arbeit ohne weitere Qualität   
  15)"
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0025",p395-396:0015,1.3318157196044922,8,false,Aber ebenso wenig wird da eine einseitige geistige Anspannung angemessen sein.,"Das System halber Arbeit und 
halber Schule macht jede der beiden Beschäftigungen zur Ausruhung und 
Erholung von der andern und folglich viel angemeßner für das Kind als die 
ununterbrochne Fortdauer einer von beiden."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0025",p395-396:0016,1.3338580131530762,9,false,Aber ebenso wenig wird da eine einseitige geistige Anspannung angemessen sein.,"Ein Junge, der von Morgens 
früh in der Schule sitzt, und nun gar bei heißem Wetter, kann unmöglich mit 
einem andern wetteifern, der munter und aufgeweckt von seiner Arbeit 
kommt“."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0026",p395-396:0018,0.9726830720901489,0,false,"Und gleichfalls fehlerhaft wäre es bei den heutigen Lebensverhältnissen der Volks¬
masse, die jungen Leute dieses Alters zu viel sich selbst zu überlassen.","Er zeigt hier auch u. a. nach, wie 
der einseitige, unproduktive und verlängerte Schultag der Kinder der hö- 
heren und mittleren Klassen die Arbeit der Lehrer nutzlos vermehrt, 
„während er Zeit, Gesundheit und Energie der Kinder nicht nur fruchtlos, 
sondern absolut schädlich verwüstet“."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0026",p402:0008,1.0201046466827393,1,false,"Und gleichfalls fehlerhaft wäre es bei den heutigen Lebensverhältnissen der Volks¬
masse, die jungen Leute dieses Alters zu viel sich selbst zu überlassen.","‚Dieß‘, sagen sie natürlich, ‚ist eine Ungerechtigkeit gegen uns und ein 
Verlust, da es einen Theil der Kraft der Jungen erschöpft, deren voller 
Vortheil uns gebührt‘.“ 315)."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0026",p395-396:0016,1.0363500118255615,2,false,"Und gleichfalls fehlerhaft wäre es bei den heutigen Lebensverhältnissen der Volks¬
masse, die jungen Leute dieses Alters zu viel sich selbst zu überlassen.","Ein Junge, der von Morgens 
früh in der Schule sitzt, und nun gar bei heißem Wetter, kann unmöglich mit 
einem andern wetteifern, der munter und aufgeweckt von seiner Arbeit 
kommt“."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0026",p395-396:0015,1.0367084741592407,3,false,"Und gleichfalls fehlerhaft wäre es bei den heutigen Lebensverhältnissen der Volks¬
masse, die jungen Leute dieses Alters zu viel sich selbst zu überlassen.","Das System halber Arbeit und 
halber Schule macht jede der beiden Beschäftigungen zur Ausruhung und 
Erholung von der andern und folglich viel angemeßner für das Kind als die 
ununterbrochne Fortdauer einer von beiden."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0026",p147:0008,1.0373748540878296,4,false,"Und gleichfalls fehlerhaft wäre es bei den heutigen Lebensverhältnissen der Volks¬
masse, die jungen Leute dieses Alters zu viel sich selbst zu überlassen.","zum Theil auf der hilfsloseren 
Lage gewisser Schichten der Arbeiterklasse, die ihnen minder als andren erlaubt, den Werth 
ihrer Arbeitskraft zu ertrotzen."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0026",p402:0000,1.03879976272583,5,false,"Und gleichfalls fehlerhaft wäre es bei den heutigen Lebensverhältnissen der Volks¬
masse, die jungen Leute dieses Alters zu viel sich selbst zu überlassen.","ökonomische Grundlage für eine höhere Form der Familie und des Ver- 
hältnisses beider Geschlechter."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0026",p147:0014,1.1269822120666504,6,false,"Und gleichfalls fehlerhaft wäre es bei den heutigen Lebensverhältnissen der Volks¬
masse, die jungen Leute dieses Alters zu viel sich selbst zu überlassen.","Nach Abzug einer Million von Aristokraten und 
einer andern Million Paupers, Vagabunden, Verbrecher, Prostituirte u. s. w. von den 18 Milli- 
onen der Bevölkerungszahl, zur Zeit seiner Schrift, bleiben 4 Millionen Mittelklasse mit Ein- 
schluß kleinerer Rentner, Beamten, Schriftsteller, Künstler, Schulmeister u. s. w."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0026",p402:0002,1.138434648513794,7,false,"Und gleichfalls fehlerhaft wäre es bei den heutigen Lebensverhältnissen der Volks¬
masse, die jungen Leute dieses Alters zu viel sich selbst zu überlassen.","Ebenso leuchtet ein, 
daß die Zusammensetzung des kombinirten Arbeitspersonals aus Individuen 
beiderlei Geschlechts und der verschiedensten Altersstufen, obgleich in ihrer 
naturwüchsig brutalen, kapitalistischen Form, wo der Arbeiter für den Pro- 
duktionsprozeß, nicht der Produktionsprozeß für den Arbeiter da ist, Pest- 
quelle des Verderbs und der Sklaverei, unter entsprechenden Verhältnissen 
umgekehrt zur Quelle humaner Entwicklung umschlagen muß 312)."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0026",p147:0012,1.1799348592758179,8,false,"Und gleichfalls fehlerhaft wäre es bei den heutigen Lebensverhältnissen der Volks¬
masse, die jungen Leute dieses Alters zu viel sich selbst zu überlassen.","Uebrigens muß man sich nicht einbilden, daß die sogenannte 
„skilled labour“ einen quantitativ bedeutenden Umfang in der Nationalarbeit einnimmt."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0026",p147:0019,1.1943230628967285,9,false,"Und gleichfalls fehlerhaft wäre es bei den heutigen Lebensverhältnissen der Volks¬
masse, die jungen Leute dieses Alters zu viel sich selbst zu überlassen.","“The great class, who have nothing to give for food but ordinary 
labour, are the great bulk of the people.” (James Mill in Art. „Colony.“ Supplement of the 
Encyclop."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0027",p395-396:0015,0.7906621694564819,0,false,"Will
man nicht einen großen Theil von ihnen dazu nöthigen, zwecklos die Schulbänke
zu drücken, so wird man ihnen wohl oder übel Gelegenheit geben müssen zu
zweckmäßiger körperlicher Arbeit in dem ihrem Alter angemessenen Umfang.","Das System halber Arbeit und 
halber Schule macht jede der beiden Beschäftigungen zur Ausruhung und 
Erholung von der andern und folglich viel angemeßner für das Kind als die 
ununterbrochne Fortdauer einer von beiden."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0027",p395-396:0018,0.8239465355873108,1,false,"Will
man nicht einen großen Theil von ihnen dazu nöthigen, zwecklos die Schulbänke
zu drücken, so wird man ihnen wohl oder übel Gelegenheit geben müssen zu
zweckmäßiger körperlicher Arbeit in dem ihrem Alter angemessenen Umfang.","Er zeigt hier auch u. a. nach, wie 
der einseitige, unproduktive und verlängerte Schultag der Kinder der hö- 
heren und mittleren Klassen die Arbeit der Lehrer nutzlos vermehrt, 
„während er Zeit, Gesundheit und Energie der Kinder nicht nur fruchtlos, 
sondern absolut schädlich verwüstet“."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0027",p402:0007,0.8370208144187927,2,false,"Will
man nicht einen großen Theil von ihnen dazu nöthigen, zwecklos die Schulbänke
zu drücken, so wird man ihnen wohl oder übel Gelegenheit geben müssen zu
zweckmäßiger körperlicher Arbeit in dem ihrem Alter angemessenen Umfang.","„Da das alte, unregelmäßige System in den benachbarten 
Werken fortdauert, sind sie der Unbill ausgesetzt ihre Arbeitsjungen zur 
Fortsetzung der Arbeit anderswo nach 6 Uhr Abends verlockt (enticed) zu 
sehn."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0027",p395-396:0016,0.907484769821167,3,false,"Will
man nicht einen großen Theil von ihnen dazu nöthigen, zwecklos die Schulbänke
zu drücken, so wird man ihnen wohl oder übel Gelegenheit geben müssen zu
zweckmäßiger körperlicher Arbeit in dem ihrem Alter angemessenen Umfang.","Ein Junge, der von Morgens 
früh in der Schule sitzt, und nun gar bei heißem Wetter, kann unmöglich mit 
einem andern wetteifern, der munter und aufgeweckt von seiner Arbeit 
kommt“."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0027",p395-396:0019,0.9738773703575134,4,false,"Will
man nicht einen großen Theil von ihnen dazu nöthigen, zwecklos die Schulbänke
zu drücken, so wird man ihnen wohl oder übel Gelegenheit geben müssen zu
zweckmäßiger körperlicher Arbeit in dem ihrem Alter angemessenen Umfang.","Aus dem Fabriksystem, wie man 
in Detail bei Robert Owen verfolgen kann, entsproß der Keim der Erziehung 
der Zukunft, welche für alle Kinder über einem gewissen Alter produktive 
Arbeit mit Unterricht und Gymnastik verbinden wird, nicht nur als eine 
Methode zur Steigerung der gesellschaftlichen Produktion, sondern als die 
einzige Methode zur Produktion vollseitig entwickelter Menschen."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0027",p147:0004,0.9982811212539673,5,false,"Will
man nicht einen großen Theil von ihnen dazu nöthigen, zwecklos die Schulbänke
zu drücken, so wird man ihnen wohl oder übel Gelegenheit geben müssen zu
zweckmäßiger körperlicher Arbeit in dem ihrem Alter angemessenen Umfang.","Andrerseits muß in jedem Werthbildungsprozeß die höhere Arbeit
stets auf gesellschaftliche Durchschnittsarbeit reducirt werden, z. B. ein Tag 
höherer Arbeit auf x Tage einfacher Arbeit 19)."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0027",p25:0000,1.0054948329925537,6,false,"Will
man nicht einen großen Theil von ihnen dazu nöthigen, zwecklos die Schulbänke
zu drücken, so wird man ihnen wohl oder übel Gelegenheit geben müssen zu
zweckmäßiger körperlicher Arbeit in dem ihrem Alter angemessenen Umfang.","oder menschliche Arbeit ohne weitern Schnörkel, Schneiderarbeit dagegen 
für   Verausgabung höher entwickelter Arbeitskraft."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0027",p395-396:0012,1.0145108699798584,7,false,"Will
man nicht einen großen Theil von ihnen dazu nöthigen, zwecklos die Schulbänke
zu drücken, so wird man ihnen wohl oder übel Gelegenheit geben müssen zu
zweckmäßiger körperlicher Arbeit in dem ihrem Alter angemessenen Umfang.","Die Fabrikinspektoren entdeckten bald aus den 
Zeugenverhören der Schulmeister, daß die Fabrikkinder, obgleich sie nur 
halb so viel Unterricht genießen als die regelmäßigen Tagesschüler, eben so 
viel und oft mehr lernen."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0027",p147:0008,1.0544875860214233,8,false,"Will
man nicht einen großen Theil von ihnen dazu nöthigen, zwecklos die Schulbänke
zu drücken, so wird man ihnen wohl oder übel Gelegenheit geben müssen zu
zweckmäßiger körperlicher Arbeit in dem ihrem Alter angemessenen Umfang.","zum Theil auf der hilfsloseren 
Lage gewisser Schichten der Arbeiterklasse, die ihnen minder als andren erlaubt, den Werth 
ihrer Arbeitskraft zu ertrotzen."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0027",p147:0010,1.0598275661468506,9,false,"Will
man nicht einen großen Theil von ihnen dazu nöthigen, zwecklos die Schulbänke
zu drücken, so wird man ihnen wohl oder übel Gelegenheit geben müssen zu
zweckmäßiger körperlicher Arbeit in dem ihrem Alter angemessenen Umfang.","Wo z. B. die physische Substanz der Arbeiterklasse ab- 
geschwächt und relativ erschöpft ist, wie in allen Ländern entwickelter kapitalistischer Pro- 
duktion, verkehren sich im Allgemeinen brutale Arbeiten, die viel Muskelkraft erfordern, in 
höhere gegenüber viel feineren Arbeiten, die auf die Stufe einfacher Arbeit herabsinken, wie 
z. B. die Arbeit eines bricklayer (Maurer) in England eine viel höhere Stufe einnimmt, als die 
eines Damastwirkers."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0028",p395-396:0002,0.7989633083343506,0,false,"Und
es ist kein Grund abzusehen, warum die produktive Thätigkeit da prinzipiell
ausgeschlossen sein muß.","Zugleich 
zeigt dieser Zweig des Fabrikakts schlagend, wie die kapitalistische Pro- 
duktionsweise ihrem Wesen nach über einen gewissen Punkt hinaus jede 
rationelle Verbesserung ausschließt."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0028",p147:0012,0.8249025344848633,1,false,"Und
es ist kein Grund abzusehen, warum die produktive Thätigkeit da prinzipiell
ausgeschlossen sein muß.","Uebrigens muß man sich nicht einbilden, daß die sogenannte 
„skilled labour“ einen quantitativ bedeutenden Umfang in der Nationalarbeit einnimmt."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0028",p147:0000,0.8486064672470093,2,false,"Und
es ist kein Grund abzusehen, warum die produktive Thätigkeit da prinzipiell
ausgeschlossen sein muß.",werth hat als die einfache Arbeitskraft.
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0028",p25:0000,0.8743810653686523,3,false,"Und
es ist kein Grund abzusehen, warum die produktive Thätigkeit da prinzipiell
ausgeschlossen sein muß.","oder menschliche Arbeit ohne weitern Schnörkel, Schneiderarbeit dagegen 
für   Verausgabung höher entwickelter Arbeitskraft."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0028",p25:0006,0.9341773986816406,4,false,"Und
es ist kein Grund abzusehen, warum die produktive Thätigkeit da prinzipiell
ausgeschlossen sein muß.","Der Vereinfachung halber gilt uns im Folgenden jede Art Arbeits- 
kraft unmittelbar für einfache Arbeitskraft, wodurch nur die Mühe der 
Reduktion erspart wird."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0028",p147:0005,0.9399750232696533,5,false,"Und
es ist kein Grund abzusehen, warum die produktive Thätigkeit da prinzipiell
ausgeschlossen sein muß.","Man erspart also eine über- 
flüssige Operation und vereinfacht die Analyse durch die Annahme, daß der 
vom Kapital verwandte Arbeiter einfache gesellschaftliche Durchschnitts- 
arbeit verrichtet."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0028",p147:0004,0.9990946054458618,6,false,"Und
es ist kein Grund abzusehen, warum die produktive Thätigkeit da prinzipiell
ausgeschlossen sein muß.","Andrerseits muß in jedem Werthbildungsprozeß die höhere Arbeit
stets auf gesellschaftliche Durchschnittsarbeit reducirt werden, z. B. ein Tag 
höherer Arbeit auf x Tage einfacher Arbeit 19)."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0028",p25:0015,1.0410163402557373,7,false,"Und
es ist kein Grund abzusehen, warum die produktive Thätigkeit da prinzipiell
ausgeschlossen sein muß.","Die Kategorie des Arbeitslohns existirt überhaupt noch nicht auf dieser Stufe 
unsrer Darstellung."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0028",p25:0005,1.058129072189331,8,false,"Und
es ist kein Grund abzusehen, warum die produktive Thätigkeit da prinzipiell
ausgeschlossen sein muß.","Die verschiednen Proportionen, worin 
verschiedne Arbeitsarten auf einfache Arbeit als ihre Maßeinheit reducirt 
sind, werden durch einen gesellschaftlichen Prozeß hinter dem Rücken der 
Produzenten festgesetzt und scheinen ihnen daher durch das Herkommen 
gegeben."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0028",p395-396:0008,1.0619864463806152,9,false,"Und
es ist kein Grund abzusehen, warum die produktive Thätigkeit da prinzipiell
ausgeschlossen sein muß.","Der „Board of Health“, die industriellen Untersuchungs- 
kommissionen, die Fabrikinspektoren wiederholen wieder und wieder die 
Nothwendigkeit der 500 Kubikfüße und die Unmöglichkeit, sie dem Kapital 
aufzuoktroyiren."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0029",p147:0006,0.9037292003631592,0,false,cʼest lʼauteur avec,18)
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0029",p395-396:0004,0.9058203101158142,1,false,cʼest lʼauteur avec,Nun wohl!
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0029",p402:0013,0.9848112463951111,2,false,cʼest lʼauteur avec,"315) „Child. Empl. Comm. V. Rep.“, p. X, n. 35."
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0029",p147:0020,1.0262761116027832,3,false,cʼest lʼauteur avec,Brit. 1824.)
"Bernstein,_1897__790_Der-Sozialismus-und-die-gewerbliche:0029",p402:0005,1.0317312479019165,4,false,cʼest lʼauteur avec,"Hören wir 
hierüber zwei Herzensstöße."
